Sentence #,Word,Tag
,jic,Other
,box&pnl,Other
Sentence: 5876,3p,Number of Poles
,15a,Amps
,cb,Voltage Maximum
Sentence: 5877,270rpm,Speed Rating
,mtr,Type
Sentence: 5878,27mm,Drive Size
,12pt,Other
,comb,Type
,wrn,Type
Sentence: 5879,125a,Other
,spltr,Other
,block,Other
,box,Other
Sentence: 5880,3p,Phase
,24v,Coil Voltage
,str,Type
Sentence: 5881,1500a,Amps
,semicond,Other
,fus,Other
Sentence: 5882,sol,Other
,no,Other
,legend:,Legend - Number
,358,Legend - Number
Sentence: 5883,75hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 5884,180a,Other
,str&dis-sw,Other
Sentence: 5885,1in,Other
,conduit,Type
,clip,Type
Sentence: 5886,19mm,Other
,6pt,Point
,3/8dr,Drive
,dp,Socket Depth
,imp,Type
,skt,Type
Sentence: 5887,20v,Other
,impact,Type
,wrench,Type
Sentence: 5888,4/0-3/0,Other
,cop,Conductor Type
,red,Type
,adpt,Type
Sentence: 5889,3ph,Phase
,c-str,Other
Sentence: 5890,1-100w,Watts
,med,Lamp Type
,od,Fixture Type
,wall,Fixture Type
,f,Other
Sentence: 5891,pdu,Other
Sentence: 5892,3p,Number of Poles
,90a,Amps
,480v,Other
,cb,Other
Sentence: 5893,250w,Watts
,347v,Voltage
,led,Other
,lumnr,Other
Sentence: 5894,10lt,Other
,2tier,Other
,chandelier,Other
Sentence: 5895,600v,Other
,rcp,Number of Poles
Sentence: 5896,7-1/4,Length
,cobra,Other
,plr,Type
Sentence: 5897,mtr,Type
Sentence: 5898,7.5,Size
,spcr,Application
,bx,Other
Sentence: 5899,lv,Other
,rectifier,Other
,use,Other
,tmfr,Type
Sentence: 5900,edge,Other
,opn,Other
,jic,Other
,reducer,Type
Sentence: 5901,conn&cbl,Assembly Type
Sentence: 5902,480v,Coil Voltage
,n4x,Other
,str,Type
Sentence: 5903,1-in,Trade Size
,fem,Other
,drain,Type
,seal,Type
Sentence: 5904,1-1.6a,Other
,ctrlr,Type
Sentence: 5905,1/2dr,Drive
,15/16,Point
,6pt,Point
,dp,Socket Depth
,skt,Material
Sentence: 5906,filler,Type
,plate,Type
Sentence: 5907,1-1/4,Other
,plug,Other
Sentence: 5908,signal,Type
,cable,Other
Sentence: 5909,200a240v,Other
,mtrbkr,Other
Sentence: 5910,3p,Number of Poles
,20a,Amps
,cb,Other
Sentence: 5911,service,Other
,entrance,Other
,cable,Color
Sentence: 5912,15a,Other
,gfci,Other
,rcpt,Other
Sentence: 5913,3/4,Trade Size
,cond,Type
,nail,Installation
,strap,Installation
Sentence: 5914,2000,Other
,800,Height
,ntwk,Type
,encl,Type
Sentence: 5915,rduv,Type
,str,Type
Sentence: 5916,240v,Coil Voltage
,n12,Other
,str,Overload Relay
Sentence: 5917,3p,Other
,250a,Amps
,cb,Voltage Maximum
Sentence: 5918,key,Other
,selector,Type
,switch,Type
Sentence: 5919,1in,Other
,j-hook&angle,Type
,bkt,Other
Sentence: 5920,2,Trade Size
,36,Other
,rad,Installation
,90d,Other
,ell,Material
Sentence: 5921,sftwr,Application
Sentence: 5922,camera,Other
,casing,Type
Sentence: 5923,25.5,Length
,max,Other
,kv,Voltage
,rba-4,Other
Sentence: 5924,rack,Color
,blank,Type
,pnl,Type
Sentence: 5925,building,Cable Type
,wire,Cable Type
Sentence: 5926,3p,Number of Poles
,400a,Other
,cb,Voltage Maximum
Sentence: 5927,304,Other
,w/m,Other
,encl,Type
Sentence: 5928,shoe,Type
,brak,Type
Sentence: 5929,3ph,Phase
,c-str,Other
Sentence: 5930,4500rpm,Speed Rating
,mtr,Type
Sentence: 5931,dplx,Other
,rcpt,Application
,cover,Other
,plate,Material
Sentence: 5932,m-purp,Other
,pvc,Material
,tbg,Other
Sentence: 5933,rduv,Type
,str,Type
Sentence: 5934,insg,Other
,boot,Other
Sentence: 5935,enc,Type
,gasket,Type
Sentence: 5936,pls,Material
,l-sw,Other
,encl,Type
Sentence: 5937,600v,Voltage
,m,Other
,inl,Other
Sentence: 5938,2.25in,Length
,s/d,Other
,bit,Type
Sentence: 5939,0.56-0.73in,Other
,grip,Type
Sentence: 5940,type,Other
,hfd,Other
,2,Number of Poles
,pole,Number of Poles
,80a,Amps
,t,Other
Sentence: 5941,8000btu,Other
,460v,Voltage
,a/c,Other
Sentence: 5942,lock,Other
,washer,Type
Sentence: 5943,zap,Other
,trap,Other
,power,Grade
,bar,Other
Sentence: 5944,enc,Other
,hardware,Type
,bag,Type
Sentence: 5945,150kva,Other
,tfm,Other
Sentence: 5946,25-100a,Other
,n1,Other
,277v,Coil Voltage
,str,Type
Sentence: 5947,sw,Other
,bx2-1/2,Other
,2,Width
,3,Height
,w/cl,Other
Sentence: 5948,10-1/2,Other
,nutdriver,Type
Sentence: 5949,45ft,Length
,14-3w,Other
,cord,Type
,reel,Other
Sentence: 5950,3p,Number of Poles
,45a,Amps
,cb,Voltage Maximum
Sentence: 5951,16awg,Other
,strd,Other
,hkup,Type
,wr,Color
Sentence: 5952,1.5hp,Other
,drv,Type
Sentence: 5953,45,Other
,deg,Other
,ell,Other
Sentence: 5954,3ph,Phase
,277v,Coil Voltage
,str,Type
Sentence: 5955,5/8,Other
,10,Length
,galv,Other
,grnd,Other
,rod,Other
Sentence: 5956,concrete,Type
,ring,Depth
,3in,Depth
,deep,Other
Sentence: 5957,tm-395,Other
,repl,Other
,sqdrive,Other
Sentence: 5958,2-sd,Other
,cbl,Color
,mngr,Type
Sentence: 5959,20w,Watts
,work,Other
,light,Type
Sentence: 5960,powerpack,Type
Sentence: 5961,40a,Other
,iec,Other
,str,Type
Sentence: 5962,9.70w,Other
,dnl,Type
,fx,Other
Sentence: 5963,1/2,Other
,ex-prf,Type
,cond,Type
,bdy,Other
Sentence: 5964,1/2drv,Drive
,36mm,Other
,imp,Type
,skt,Type
Sentence: 5965,1no1nc,Other
,mtl,Other
,l-sw,Other
Sentence: 5966,1-1/2,Trade Size
,mall,Material
,cond,Type
,strap,Type
Sentence: 5967,2p-480v-80a,Number of Poles
,cb,Other
Sentence: 5968,sfty,Other
,sw,Other
,fuse,Other
,clip,Other
Sentence: 5969,15.5kv,Voltage
,fuse,Other
Sentence: 5970,4.73,Depth
,3.3,Width
,1.12,Height
,enc,Type
Sentence: 5971,2-1/2,Other
,clamp,Type
Sentence: 5972,60hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 5973,nema4x,NEMA
,encl,Type
Sentence: 5974,power,Type
,cable,Other
Sentence: 5975,3p,Other
,20a,Other
,cnctr,Other
Sentence: 5976,int,Other
,crnr,Other
,cplg,Other
Sentence: 5977,labeling,Other
,plt,Material
Sentence: 5978,20mm,Drive Size
,comb,Type
,wrench,Type
Sentence: 5979,6sol,Other
,alcu,Conductor Type
,split,Installation
,bolt,Type
Sentence: 5980,pwr,Other
,olet,Other
,ped,Other
Sentence: 5981,2p,Number of Poles
,125a,Amps
,240v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 5982,1/4,Drive Size
,wrench,Type
Sentence: 5983,terminal,Type
,mod,Other
Sentence: 5984,cnctr,Other
,aux,Other
,cnt,Other
Sentence: 5985,4-in,Other
,alum,Material
,c,Other
,cond,Application
,body,Type
Sentence: 5986,lighting,Type
,trm,Other
Sentence: 5987,15amp,Other
,power,Other
,strip,Other
Sentence: 5988,2,Other
,20,Width
,tub,Other
,stringer,Other
Sentence: 5989,0.32-1.25a,Phase
,str,Type
Sentence: 5990,crimp,Other
,terminal,Other
,on,Other
,tape,Other
Sentence: 5991,concept,Other
,oi,Other
,enc,Other
Sentence: 5992,6000rpm,Speed Rating
,mtr,Type
Sentence: 5993,2p,Number of Poles
,15a,Amps
,cb,Voltage Maximum
,encl,Other
Sentence: 5994,rcwy,Type
,galv,Other
,divider,Type
Sentence: 5995,600v,Voltage
,cc,Other
,td,Other
,fuse,Other
Sentence: 5996,power,Type
,cable,Other
Sentence: 5997,3ph,Phase
,208v,Coil Voltage
,str,Type
Sentence: 5998,3ph,Other
,24v,Coil Voltage
,cnctr,Type
Sentence: 5999,22mm,Size
,pb,Color
Sentence: 6000,mobile,Other
,pnl,Other
Sentence: 6001,ivy,Other
,blank,Other
,end,Other
Sentence: 6002,channel,Other
,bracket,Other
Sentence: 6003,1in,Other
,cnd,Type
,clmp,Type
Sentence: 6004,hex,Drive
,head,Other
Sentence: 6005,3pos,Other
,ssw,Type
,oper,Type
Sentence: 6006,atx15,Other
,1-1/2,Trade Size
,blk,Color
,50ft,Length
Sentence: 6007,number,Type
,refill,Other
,10pk,Other
Sentence: 6008,2p,Number of Poles
,20a,Amps
,ckt,Other
,brkr,Type
Sentence: 6009,building,Cable Type
,wire,Cable Type
Sentence: 6010,terminal,Type
,lug,Other
Sentence: 6011,4pr,Other
,cat5e,Category
,wht,Color
,utp,Cable Type
,cbl,Color
Sentence: 6012,wire,Other
,marker,Type
Sentence: 6013,7.5hp,Other
,drv,Type
Sentence: 6014,6xcls,Length
,ss,Other
,npl,Type
Sentence: 6015,15ton,Other
,blue,Other
,hyd,Other
,head,Other
,die,Other
Sentence: 6016,3000rpm,Speed Rating
,mtr,Type
Sentence: 6017,service,Other
,entrance,Other
,cable,Color
Sentence: 6018,1600a,Amps
,sw,Other
Sentence: 6019,ultrashot,Other
,weld,Type
,metal,Other
Sentence: 6020,3pos,Other
,30.5mm,Size
,ssw,Type
Sentence: 6021,power,Other
,module,Other
Sentence: 6022,19in,Other
,wall-mnt,Type
,pnl,Other
Sentence: 6023,key,Other
,sel,Type
,sw,Type
Sentence: 6024,comb,Other
,starter,Other
Sentence: 6025,30.5mm,Size
,grn,Other
,light,Type
,lens,Type
Sentence: 6026,12pt,Other
,7/8,Drive Size
,flre,Type
,nut,Type
,y,Type
Sentence: 6027,3p,Number of Poles
,125a,Amps
,cb,Voltage Maximum
Sentence: 6028,5in,Other
,pipe,Type
,clmp,Type
Sentence: 6029,3-1/2d,Other
,masonry,Type
,box,Type
,4ko,Other
Sentence: 6030,1-1/2,Other
,24,Length
,flex,Type
,cplg,Other
Sentence: 6031,conduit,Other
,adptr/ceil,Other
,ftg,Other
Sentence: 6032,2-in,Trade Size
,ins,Other
,bush,Type
,nip,Type
Sentence: 6033,24oz,Other
,hammer,Type
Sentence: 6034,10,Depth
,2.8,Width
,2,Height
,enc,Type
Sentence: 6035,dome,Other
,dc,Type
,converter,Type
Sentence: 6036,totalizer,Other
Sentence: 6037,6-out,Other
,vert,Other
,pwr,Other
,strip,Other
Sentence: 6038,l-sw,Other
,oper,Other
Sentence: 6039,handle,Type
Sentence: 6040,1/4,Other
,6,Other
,nutdriver,Type
Sentence: 6041,pwr,Other
,distr,Other
,block,Other
Sentence: 6042,3p,Number of Poles
,1600a,Amps
,cb,Other
Sentence: 6043,3ph,Phase
,15kva,Other
,600-208,Other
,tfm,Other
Sentence: 6044,4p,Other
,cb,Type
,csett,Type
Sentence: 6045,15w,Other
,speaker,Type
Sentence: 6046,die-type,Other
,blade,Other
,set,Other
Sentence: 6047,butt,Type
,splice,Other
Sentence: 6048,24v,Voltage
,strb,Type
,lt,Type
Sentence: 6049,3p,Other
,360a,Other
,cnctr,Other
Sentence: 6050,transfer,Type
,label,Type
Sentence: 6051,sz5,Size
,250a,Other
,pnl,Other
Sentence: 6052,3ph,Phase
,c-str,Other
Sentence: 6053,120v,Other
,lt,Type
Sentence: 6054,22/60c,Conductor Count
,shd,Other
,cbl,Type
Sentence: 6055,1/2,Other
,cbl,Connector Type
,conn,Application
Sentence: 6056,20hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6057,nema,Other
,12,Coil Voltage
,combo,Other
,str,Overload Relay
Sentence: 6058,lkg,Other
,plug-nema,Number of Poles
,l12-30p,Other
Sentence: 6059,1/4-20,Other
,3/8,Length
,rdhd,Other
,m/s,Other
Sentence: 6060,10a,Other
,250v,Voltage
,tgl,Other
,sw,Type
Sentence: 6061,50a,Other
,iec,Other
,str,Type
Sentence: 6062,6000rpm,Speed Rating
,mtr,Type
Sentence: 6063,20a,Amps
,24kv,Voltage
,fus,Other
Sentence: 6064,6in,Size
,90d,Other
,ell,Material
Sentence: 6065,10-14ga,Other
,wire,Other
,stripper,Other
Sentence: 6066,2g,Other
,supp,Type
,cover,Other
Sentence: 6067,rack,Material
,handle,Other
Sentence: 6068,1-1/2,Other
,end,Other
,supp,Other
,kit,Type
Sentence: 6069,48.3,Other
,max,Other
,kv,Voltage
,dba-2,Other
Sentence: 6070,3p,Number of Poles
,400a,Amps
,cb,Voltage Maximum
Sentence: 6071,10hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6072,33pc,Other
,qk,Other
,chng,Other
,&,Other
,tp,Type
,bit,Other
Sentence: 6073,3-7/8,Size
,1-1/2,Application
,impct,Type
,ret,Application
,rng,Type
Sentence: 6074,6000rpm,Speed Rating
,mtr,Type
Sentence: 6075,clsc,Other
,encl,Other
,plt&fmnt,Other
,tfmr,Type
Sentence: 6076,20a,Other
,120/277v,Voltage
,tog,Type
,sw,Type
Sentence: 6077,o/e,Other
,crowfoot,Type
,wrench,Type
Sentence: 6078,50a,Other
,iec,Other
,str,Type
Sentence: 6079,2in,Length
,nail,Type
Sentence: 6080,solenoid,Type
Sentence: 6081,ph-e,Other
,sen,Use With
,mtgbrkt,Other
Sentence: 6082,3ph,Phase
,c-str,Other
Sentence: 6083,15amp,Other
,power,Other
,panel,Other
Sentence: 6084,building,Cable Type
,wire,Cable Type
Sentence: 6085,repl,Type
,knob/front,Type
,ring,Type
Sentence: 6086,heat,Other
,shrnk,Other
,tubing,Other
Sentence: 6087,std,Other
,hole,Type
,saw,Type
Sentence: 6088,40hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6089,3p,Other
,90a,Other
,cb,Other
Sentence: 6090,6v9w,Voltage
,dbl,Other
,head,Fixture Type
,fixt,Other
Sentence: 6091,box,Type
,terminal,Type
Sentence: 6092,3/8,Drive Size
,12pnt,Other
,hi-pol,Other
,wrnch,Type
Sentence: 6093,3hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6094,3/4,Other
,tube,Type
,label,Other
Sentence: 6095,small,Other
,dim,Other
,fus,Other
Sentence: 6096,1/2,Trade Size
,1h,Installation
,emt,Type
,strap,Type
Sentence: 6097,upper,Other
,front,Other
,door,Type
Sentence: 6098,5w-5p,Other
,rcpt,Other
,hsg,Other
Sentence: 6099,2ps,Other
,blk,Color
,knb,Other
,sel,Type
,sw,Type
Sentence: 6100,480v,Other
,drive,Type
Sentence: 6101,signal,Other
,connector,Type
Sentence: 6102,3/4,Other
,4,Other
,flex,Other
,fixt,Other
,hgr,Other
Sentence: 6103,277v,Coil Voltage
,cnctr,Other
Sentence: 6104,4p,Number of Poles
,300a,Amps
,cb,Voltage Maximum
Sentence: 6105,sz0,Size
,fvr,Type
,open,Other
,str,Type
Sentence: 6106,75kva,Other
,tfm,Other
Sentence: 6107,3p,Number of Poles
,150a,Amps
,cb,Other
Sentence: 6108,277v,Voltage
,sensor,Type
Sentence: 6109,3p,Number of Poles
,50a,Amps
,ckt,Other
,brkr,Type
Sentence: 6110,emt,Type
,ins,Other
,set,Installation
,scr,Installation
,con,Application
Sentence: 6111,5hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6112,cbl,Other
,tr,Application
,bkt,Type
Sentence: 6113,600v,Other
,lc,Type
,fltr,Type
Sentence: 6114,2-pos,Other
,illum,Type
,sel-sw,Other
Sentence: 6115,3ph,Phase
,c-str,Other
Sentence: 6116,12in,NEMA
,trans,Type
,ccw,Other
Sentence: 6117,3000rpmmtr,Speed Rating
Sentence: 6118,3p,Number of Poles
,150a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 6119,4p,Number of Poles
,70a,Amps
,cb,Other
Sentence: 6120,4awg,Other
,bare,Other
,ferrule,Type
Sentence: 6121,25a,Other
,iec,Other
,str,Type
Sentence: 6122,1-1/2mall,Trade Size
,bushed,Other
,ell,Material
Sentence: 6123,600v,Other
,rcp,Number of Poles
Sentence: 6124,2p,Other
,240v,Other
,cnctr,Type
Sentence: 6125,nema,Other
,cnctr,Type
Sentence: 6126,emerg,Other
,response,Other
,kit,Other
Sentence: 6127,3pos,Other
,switch,Type
Sentence: 6128,rduv,Type
,str,Type
Sentence: 6129,1,Other
,0.182,Other
,slv,Other
Sentence: 6130,3ph,Phase
,c-str,Other
Sentence: 6131,3/4,Trade Size
,male,Other
,union,Type
Sentence: 6132,30hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6133,no,Other
,leg:,Other
,800-824,Legend - Number
Sentence: 6134,303w,Watts
,light,Fixture Type
,fx,Fixture Type
Sentence: 6135,6000rpm,Speed Rating
,mtr,Type
Sentence: 6136,1g,Other
,plstc,Material
,outlet,Type
,box,Type
Sentence: 6137,power,Type
,cbl,Other
Sentence: 6138,1-in,Installation
,al,Material
,cond,Other
,body,Other
,cover,Other
Sentence: 6139,building,Cable Type
,wire,Cable Type
Sentence: 6140,23in,Other
,acrylic,Material
,lens,Type
Sentence: 6141,1/2,Trade Size
,90d,Other
,ang,Other
,flx,Type
,sqz,Installation
,conn,Type
Sentence: 6142,extended,Type
,warranty,Type
Sentence: 6143,rcwy,Other
,ext,Other
,infine,Other
,cvr,Other
Sentence: 6144,4p,Number of Poles
,800a,Amps
,sw,Type
Sentence: 6145,270a,Other
,dist,Other
,blok,Other
,adder,Other
Sentence: 6146,600v,Other
,capbk,Type
Sentence: 6147,ckt,Other
,sprtr,Type
Sentence: 6148,fvnr,Other
,comb,Other
,sz1,Size
,n1,Coil Voltage
Sentence: 6149,2.5mm,Other
,terminal,Type
,block,Type
Sentence: 6150,4/24,Other
,cmr,Other
,yel,Color
,cu,Cable Type
,cbl,Cable Type
Sentence: 6151,mtr,Type
Sentence: 6152,1.5m,Length
,cbl,Type
Sentence: 6153,2p,Other
,208v,Coil Voltage
,str,Type
Sentence: 6154,3-1/2,Other
,square,Other
,hd,Other
,plug,Other
Sentence: 6155,26mm,Other
,comb,Type
,wrench,Other
Sentence: 6156,p/l,Other
,control,Other
,st,Other
Sentence: 6157,power,Other
,strip,Other
Sentence: 6158,4pr,Conductor Count
,gig,Other
,pln,Other
,gry,Color
,utp,Cable Type
,cbl,Cable Type
Sentence: 6159,2p,Other
,30a,Amps
,mod,Other
,fusehldr,Other
Sentence: 6160,36.00,Height
,24.00,Width
,8.00,Other
Sentence: 6161,600mm,Other
,one,Other
,hole,Other
,strap,Type
Sentence: 6162,20.00,Other
,6.00,Other
Sentence: 6163,1-in,Other
,90d,Other
,cord,Type
,conn,Type
Sentence: 6164,dual,Other
,chnnl,Other
,mount,Type
Sentence: 6165,4p,Other
,40a,Other
,cnctr,Other
Sentence: 6166,#16-14,Other
,term,Material
Sentence: 6167,5hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 6168,3p,Other
,800a,Other
,hd,Other
,sfty,Other
,sw,Other
Sentence: 6169,3p,Number of Poles
,400a,Amps
,cb,Voltage Maximum
Sentence: 6170,3/8drv,Point
,1/2,Other
,imp,Type
,skt,Socket Depth
Sentence: 6171,3/4npt,Other
,sz1,Other
,gry,Other
,box,Other
,assy,Other
Sentence: 6172,24v,Other
,converter,Type
Sentence: 6173,30.5mm,Size
,blk,Color
,btn,Type
Sentence: 6174,2500a,Amps
,fus,Other
Sentence: 6175,fm8,Other
,cover&fip,Other
,gasket,Other
Sentence: 6176,2g,Other
,jumbo,Size
,wallplate,Other
Sentence: 6177,6pc,Other
,screwdriver,Type
,set,Type
Sentence: 6178,4hl,Other
,75d,Other
,clsd,Other
,ang,Other
Sentence: 6179,1-1/4d,Other
,plaster,Material
,ring,Type
Sentence: 6180,glv,Other
,channel,Type
Sentence: 6181,surge,Type
,suppressor,Type
Sentence: 6182,operating,Other
,handle,Type
Sentence: 6183,blue-ring,Other
,vnl,Other
,term,Other
Sentence: 6184,120v,Coil Voltage
,n1,Coil Voltage
,str,Type
Sentence: 6185,1000a,Amps
,300v,Voltage
,fuse,Other
Sentence: 6186,nm3r,NEMA
,tele,Other
,cab,Other
Sentence: 6187,clsc,Other
,encl,Other
,plt&fmnt,Other
,tfmr,Type
Sentence: 6188,peerles,Other
,securtiy,Other
,ring,Type
Sentence: 6189,500rpm,Speed Rating
,mtr,Type
Sentence: 6190,120,Voltage
,3p,Other
,grn,Other
,il,Other
,ps/pl,Other
Sentence: 6191,10in,Other
,ton,Other
,maintenance,Type
,kit,Type
Sentence: 6192,3/4,Other
,clg,Type
,lighting,Type
,fix,Type
Sentence: 6193,sp,Other
,35a,Amps
,ckt,Other
,brkr,Type
Sentence: 6194,15m,Length
,sig,Type
,cbl,Other
Sentence: 6195,3p,Number of Poles
,175a,Amps
,cb,Voltage Maximum
Sentence: 6196,3000rpm,Speed Rating
,mtr,Type
Sentence: 6197,flx,Type
,shft,Type
,hdw,Type
,kt,Type
Sentence: 6198,compression,Type
,lug,Material
Sentence: 6199,120v,Voltage
,wht,Color
,indg,Type
,lt,Color
Sentence: 6200,cpu,Other
Sentence: 6201,comb,Other
,strtr,Other
,240v,Coil Voltage
Sentence: 6202,80ka,Other
,spdev,Type
Sentence: 6203,10a,Amps
,500vdc,Voltage
,spcl,Other
,fuse,Other
Sentence: 6204,60a,Other
,240v,Other
,fusbl,Other
,sw,Other
Sentence: 6205,hnd,Other
,digitrip,Number of Poles
,310,Other
Sentence: 6206,15a,Other
,iec,Other
,str,Type
Sentence: 6207,mounting,Other
,rack,Other
,kit,Other
Sentence: 6208,42in,Other
,vert,Other
,pwr,Other
,strp,Other
Sentence: 6209,1-1/2,Trade Size
,cond,Other
,body,Other
,cvr,Other
Sentence: 6210,3p,Number of Poles
,sw,Other
Sentence: 6211,12,Other
,8,Other
,rnwy,Application
,supp,Application
Sentence: 6212,6000rpm,Speed Rating
,mtr,Type
Sentence: 6213,5.5kw,Other
,400v,Other
,cnctr,Type
Sentence: 6214,3p,Phase
,115,Coil Voltage
,rev,Type
,str,Type
,0,Coil Voltage
,nema1,Other
Sentence: 6215,push,Other
,button,Other
,station,Other
Sentence: 6216,n12,NEMA
,enclosure,Type
Sentence: 6217,1-1/16,Other
,#34,Other
,rev,Other
,cmb,Type
,wrn,Other
Sentence: 6218,8.25kv,Voltage
,ejo-1,Other
,pd,Other
,fuse,Other
Sentence: 6219,rack,Other
,cabinet,Type
,door,Type
Sentence: 6220,3p,Other
,25a,Other
,cnctr,Other
Sentence: 6221,3p,Phase
,208v,Coil Voltage
,str,Type
Sentence: 6222,8200btu,Other
,460v,Voltage
,a/c,Other
Sentence: 6223,1ph,Phase
,15kva,Phase
,480-240,Other
,tfm,Other
Sentence: 6224,lighting,Other
,dimmer,Type
Sentence: 6225,4p,Number of Poles
,250a,Amps
,cb,Other
Sentence: 6226,8p,Other
,600v,Other
,mil,Type
,trm,Type
,block,Type
Sentence: 6227,3ph,Phase
,c-str,Other
Sentence: 6228,3ph,Other
,600a,Other
,fusbl,Other
,sw,Other
Sentence: 6229,spr,Other
,stl,Material
,fastnr,Other
Sentence: 6230,20a,Other
,125v,Other
,dec,Type
,plt,Other
Sentence: 6231,3ph,Phase
,c-str,Other
Sentence: 6232,wire&cbl,Type
,mrkr,Type
Sentence: 6233,10.3oz,Size
,slnt,Other
Sentence: 6234,24vdc,Other
,red,Color
,strb,Type
,lt,Other
,mod,Other
Sentence: 6235,6v,Voltage
,wht,Color
,ind,Type
,lt,Type
Sentence: 6236,3kw,Other
,cnctr,Type
Sentence: 6237,n12,Other
,comb,Other
,starter,Other
Sentence: 6238,scanner,Other
,palm,Other
,config,Other
Sentence: 6239,rack/shelf,Color
Sentence: 6240,indctv,Type
,prx,Type
,sen,Other
Sentence: 6241,5p,Other
,200a,Other
,cnctr,Other
Sentence: 6242,4p,Other
,f,Connector Type
,qk,Other
,connect,Other
,att,Other
Sentence: 6243,18-25in,Other
,blk,Type
,adj,Type
,shelf,Type
Sentence: 6244,3000rpm,Speed Rating
,mtr,Type
Sentence: 6245,3p,Number of Poles
,400a,Amps
,cb,Voltage Maximum
Sentence: 6246,480v,Voltage
,amb,Color
,pil,Type
,lgt,Type
,lens,Lamp Type
Sentence: 6247,4ft,Other
,flex,Other
,shaft,Other
Sentence: 6248,60a,Amps
,600v,Voltage
,rcp,Type
Sentence: 6249,2p,Other
,100a,Other
,240v,Voltage
,cb,Other
Sentence: 6250,rduv,Type
,str,Type
Sentence: 6251,480v,Coil Voltage
,n4,Coil Voltage
,str,Overload Relay
Sentence: 6252,drive,Type
,universal,Type
,joint,Type
Sentence: 6253,2p,Number of Poles
,250a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 6254,5ft,Other
,raceway,Type
,base&cover,Other
Sentence: 6255,3/4,Other
,1/2,Other
,red,Other
,wash,Other
Sentence: 6256,wire,Other
,mesh,Type
,grip,Other
Sentence: 6257,1ph,Phase
,208v,Coil Voltage
,str,Type
Sentence: 6258,cl,Other
,cone-air-tite,Application
,trim,Other
Sentence: 6259,2hp,3 Phase Drive Horsepower Rating
,480v,Other
,drv,Type
Sentence: 6260,1-1/4,Other
,al,Material
,cond,Application
,body,Type
Sentence: 6261,30mm,Size
,pb,Type
Sentence: 6262,6in,Other
,tch,Other
,pnl,Other
Sentence: 6263,2p,Other
,480v,Coil Voltage
,cnctr,Type
Sentence: 6264,signal,Type
,cable,Other
Sentence: 6265,3p,Number of Poles
,125a,Other
,cb,Voltage Maximum
Sentence: 6266,7/32,Other
,socket,Type
Sentence: 6267,4/0,Other
,long,Other
,brl,Other
,lug,Other
Sentence: 6268,emergency,Type
,lt,Other
,fixture,Other
Sentence: 6269,lkg,Other
,plug-nma,Number of Poles
,l15-20p,NEMA
Sentence: 6270,#2awg,Other
,conn,Installation
Sentence: 6271,10in,Length
,slip,Other
,joint,Other
,plier,Type
Sentence: 6272,3/8,Other
,conduit,Type
,fsnr,Type
Sentence: 6273,3000rpm,Speed Rating
,mtr,Type
Sentence: 6274,2p,Other
,cbl,Type
,supp,Type
,kt,Type
Sentence: 6275,12-10,Other
,awg,Other
,fork,Other
,term,Other
Sentence: 6276,2000rpm,Speed Rating
,mtr,Type
Sentence: 6277,yel,Type
,neo,Other
,handle,Type
,w/outl,Other
,&,Other
,sw,Other
Sentence: 6278,4500rpm,Speed Rating
,mtr,Type
Sentence: 6279,3ph,Phase
,480v,Coil Voltage
,str,Type
Sentence: 6280,1200a,Other
,cb&conn,Other
Sentence: 6281,rtu,Other
,interface,Other
Sentence: 6282,3ph,Phase
,550-600v,Coil Voltage
,str,Overload Relay
Sentence: 6283,n1,Other
,comb,Other
,starter,Other
Sentence: 6284,enc,Type
,end,Type
,panel,Type
Sentence: 6285,3u,Other
,3ph,Other
,stak,Other
,mod,Other
Sentence: 6286,2g,Other
,iv,Other
,pwr,Other
,outlet,Other
,plt,Other
Sentence: 6287,nm3r,NEMA
,tfmr,Other
,cab,Other
Sentence: 6288,1400a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 6289,25-32a,Phase
,ctrlr,Type
Sentence: 6290,1/2,Other
,3/8,Other
,red,Other
,bush,Other
